Designator,Mid X,Mid Y,Rotation,Layer
J1,128.530026,-97.540026,90.0,bottom
J2,95.510026,-97.540026,90.0,bottom
J3,90.430026,-79.760026,270.0,bottom
J4,118.370026,-79.760026,270.0,bottom
V1,106.940026,-88.498026,0.0,top
